timestamp_s,temperature_c,humidity_percent,pressure_hpa,source,has_humidity,has_pressure
1789193184.047224,40.360549,23.110222,982.773193,sense_hat,1,1
1789193184.153730,40.342124,23.123967,982.682129,sense_hat,1,1
1789193184.260237,40.323699,22.934972,982.792725,sense_hat,1,1
1789193184.366751,40.305275,23.055241,982.778076,sense_hat,1,1
1789193184.473258,40.323699,23.127403,982.747559,sense_hat,1,1
1789193184.579765,40.342124,23.216746,982.740967,sense_hat,1,1
1789193184.686270,40.342124,22.993388,982.764893,sense_hat,1,1
1789193184.792780,40.360549,23.093040,982.759521,sense_hat,1,1
1789193184.899288,40.342124,23.178947,982.801758,sense_hat,1,1
1789193185.005795,40.360549,23.189256,982.708496,sense_hat,1,1
1789193185.112305,40.360549,23.172075,982.746826,sense_hat,1,1
1789193185.218824,40.342124,23.144585,982.718994,sense_hat,1,1
1789193185.325336,40.342124,23.154893,982.703613,sense_hat,1,1
1789193185.431866,40.342124,23.099913,982.774170,sense_hat,1,1
1789193185.538388,40.323699,23.172075,982.790283,sense_hat,1,1
1789193185.644918,40.323699,23.082732,982.804199,sense_hat,1,1
